kanji,pc1_loading,pc2_loading
矢,0.007241185920714536,0.01114797157623673
沖,-0.004705463917784543,-0.004462987909581458
治,0.0016819209128194979,0.0004750332967552271
貝,0.00759034927055187,0.0008759266522717641
霞,-0.00399417154110382,-0.0041449337566371305
金,0.0020091306443467604,0.003878970806058525
老,-0.0021798803204462125,-0.0036543894982296187
萱,0.019681479910919595,0.013150033804432148
条,-0.007895054920059541,-0.015379332676867972
京,0.019177050833015418,0.03114110182959828
味,0.009305482435178909,-0.007276481268006184
九,-0.005241322716334455,-0.00841179977599182
蔵,0.007946416025074343,0.011335851177534608
黄,-0.006902545787090411,-0.007757223947109761
笹,0.021274471486170857,0.039014576504709825
札,-0.007190585123870924,-0.015502319205127244
間,0.0010633051625059153,-0.005621626316107853
芝,-0.0041582448367171124,-0.0028076629218471262
昌,-0.006794360519156668,-0.00203891854873268
泉,0.0015905285085975427,0.017369516369757747
十,-0.0035185911519635656,-0.0018562212808820925
軒,0.009545151756007902,-0.008067150905641937
菅,-0.0009173496087003496,0.014792488812564702
諏,-0.0014103376800175826,0.0018791559614025088
訪,-0.0014103376800175826,0.0018791559614025088
旭,-0.007978533504048495,-0.020239650942568334
砂,-0.002353058903043901,-0.009504919949319153
角,0.011162016915377802,0.026308187930486806
滝,0.010714326011463798,0.024111628832397383
協,0.0008536282495390132,0.004156303269259387
智,-0.007465008179099979,-0.004487430392297274
積,0.011215215343914111,0.02439960022031618
歳,0.002080494249094356,0.002627861321385432
代,0.0010657851912118446,0.0191556797803843
陶,0.011053391318348905,-0.0200037168881338
邦,-0.005677070233321787,-0.00728124841840087
富,-0.003313803031919875,-0.0029562421203618125
州,-0.003601441794602507,0.0002541439844225626
堂,0.031671747020790876,0.047336832537876565
浦,-0.006827441989837523,-0.009655205639323601
地,0.007295850743356063,0.01569692868545473
子,-0.0020917405191594957,2.9625441310077828e-05
士,-0.007920898948191927,-0.005416167157478098
双,0.02624960149694254,0.054365104978471704
蒔,0.020904224411777104,0.04890980337804452
